rxn_id,status,supported,n_atoms,elements,has_new_elements,has_any_halogen
2431,ok,True,59,CHNO,False,False
2432,ok,True,59,CHNO,False,False
2433,ok,True,58,CHNO,False,False
2434,ok,True,39,BrCHNO,True,True
2435,ok,True,48,BrCFHNO,True,True
2437,ok,True,55,CFHNO,False,True
2438,ok,True,55,CFHNO,False,True
2439,ok,True,52,CFHNO,False,True
244,ok,True,31,CClHNO,True,True
2440,ok,True,52,CFHNO,False,True
2441,ok,True,62,CFHNO,False,True
2442,ok,True,58,CHNO,False,False
2443,ok,True,58,CHNO,False,False
2444,ok,True,58,CHNO,False,False
2445,ok,True,58,CHNO,False,False
2446,ok,True,54,CClHNO,True,True
2448,ok,True,65,CHNO,False,False
245,ok,True,31,CClHNO,True,True
2450,ok,True,45,CFHNO,False,True
2451,ok,True,45,CFHNO,False,True
2452,ok,True,59,CHNO,False,False
2453,ok,True,59,CHNO,False,False
2454,ok,True,59,CHNO,False,False
2455,ok,True,59,CHNO,False,False
2456,ok,True,57,CHNO,False,False
2457,ok,True,57,CHNO,False,False
2458,ok,True,57,CHNO,False,False
2459,ok,True,57,CHNO,False,False
246,ok,True,36,CHNO,False,False
2460,ok,True,57,CClHNO,True,True
2461,ok,True,57,CClHNO,True,True
2462,ok,True,53,CClHNO,True,True
2463,ok,True,53,CClHNO,True,True
2465,ok,True,60,CHNO,False,False
2466,ok,True,41,BrCClHNO,True,True
2467,ok,True,41,BrCClHNO,True,True
2468,ok,True,63,CHO,False,False
2469,ok,True,63,CHO,False,False
247,ok,True,36,CHNO,False,False
2470,ok,True,54,CHNO,False,False
2471,ok,True,54,CHNO,False,False
2472,ok,True,58,CHNO,False,False
2473,ok,True,58,CHNO,False,False
2474,ok,True,47,CClFHNO,True,True
2475,ok,True,47,CClFHNO,True,True
2478,ok,True,59,CHNO,False,False
248,ok,True,34,CHNO,False,False
2480,ok,True,59,CHNO,False,False
2481,ok,True,59,CHNO,False,False
2482,ok,True,55,CFHNO,False,True
2483,ok,True,55,CFHNO,False,True
2484,ok,True,60,CFHNO,False,True
2485,ok,True,60,CFHNO,False,True
2486,ok,True,55,CClHNO,True,True
2487,ok,True,55,CClHNO,True,True
2488,ok,True,55,CClHNO,True,True
2489,ok,True,55,CClHNO,True,True
249,ok,True,34,CHNO,False,False
2490,ok,True,59,CHNO,False,False
2491,ok,True,59,CHNO,False,False
2492,ok,True,61,CHNO,False,False
2493,ok,True,61,CHNO,False,False
2494,ok,True,54,CFHNO,False,True
2495,ok,True,54,CFHNO,False,True
2496,ok,True,59,CHNO,False,False
2497,ok,True,59,CHNO,False,False
2498,ok,True,48,CFHNO,False,True
2499,ok,True,48,CFHNO,False,True
25,ok,True,21,CHNO,False,False
2500,ok,True,49,BrCFHNO,True,True
2501,ok,True,49,BrCFHNO,True,True
2502,ok,True,58,CFHNO,False,True
2503,ok,True,58,CFHNO,False,True
2504,ok,True,57,CHNO,False,False
2505,ok,True,57,CHNO,False,False
2506,ok,True,45,BrCHNO,True,True
2507,ok,True,59,CFHNO,False,True
2508,ok,True,59,CFHNO,False,True
2509,ok,True,54,CFHNO,False,True
251,ok,True,27,CFHNO,False,True
2510,ok,True,54,CFHNO,False,True
2511,ok,True,51,BrCFHNO,True,True
2512,ok,True,51,BrCFHNO,True,True
2513,ok,True,55,CClHNO,True,True
2514,ok,True,55,CClHNO,True,True
2515,ok,True,50,BrCClHNO,True,True
2516,ok,True,50,BrCClHNO,True,True
2517,ok,True,47,CClFHNO,True,True
2518,ok,True,47,CClFHNO,True,True
2519,ok,True,52,CFHO,False,True
252,ok,True,33,CHNO,False,False
2520,ok,True,60,CHNO,False,False
2523,ok,True,58,CHNO,False,False
2524,ok,True,59,CHNO,False,False
2525,ok,True,59,CHNO,False,False
2526,ok,True,63,CHNO,False,False
2527,ok,True,63,CHNO,False,False
2528,ok,True,53,BrCHNO,True,True
2529,ok,True,53,BrCHNO,True,True
2530,ok,True,61,CHNO,False,False
2531,ok,True,61,CHNO,False,False
2532,ok,True,57,CHNO,False,False
2533,ok,True,57,CHNO,False,False
2534,ok,True,48,CClFHNO,True,True
2535,ok,True,48,CClFHNO,True,True
2537,ok,True,56,CFHNO,False,True
2538,ok,True,43,BrCHNO,True,True
2540,ok,True,59,CClHO,True,True
2541,ok,True,63,CHNO,False,False
2542,ok,True,43,BrCFHNO,True,True
2543,ok,True,43,BrCFHNO,True,True
2544,ok,True,50,BrCHNO,True,True
2545,ok,True,50,BrCHNO,True,True
2546,ok,True,57,CHNO,False,False
2547,ok,True,57,CHNO,False,False
2549,ok,True,58,CClFHNO,True,True
255,ok,True,34,CHNO,False,False
2550,ok,True,58,CClFHNO,True,True
2551,ok,True,53,BrCHNO,True,True
2552,ok,True,53,BrCHNO,True,True
2553,ok,True,53,BrCHNO,True,True
2554,ok,True,53,BrCHNO,True,True
2555,ok,True,59,CHNO,False,False
2556,ok,True,59,CHNO,False,False
256,ok,True,34,CHNO,False,False
2563,ok,True,65,CFHNO,False,True
2564,ok,True,65,CFHNO,False,True
2565,ok,True,57,CFHNO,False,True
2566,ok,True,57,CFHNO,False,True
2567,ok,True,61,CHNO,False,False
2568,ok,True,61,CHNO,False,False
2569,ok,True,30,BrCHNO,True,True
257,ok,True,29,BrCHNO,True,True
2570,ok,True,69,CHNO,False,False
2571,ok,True,69,CHNO,False,False
2572,ok,True,58,CHNO,False,False
2573,ok,True,58,CHNO,False,False
2574,ok,True,58,CHNO,False,False
2575,ok,True,58,CHNO,False,False
2576,ok,True,54,CHNO,False,False
2578,ok,True,63,CHNO,False,False
2579,ok,True,63,CHNO,False,False
258,ok,True,29,BrCHNO,True,True
2581,ok,True,61,CFHNO,False,True
2582,ok,True,46,CFHNO,False,True
2583,ok,True,46,CFHNO,False,True
2584,ok,True,55,BrCClHNO,True,True
2585,ok,True,55,BrCClHNO,True,True
2586,ok,True,62,CHNO,False,False
2587,ok,True,62,CFHNO,False,True
2588,ok,True,62,CFHNO,False,True
2589,ok,True,60,CHNO,False,False
259,ok,True,35,CHNO,False,False
2590,ok,True,60,CHNO,False,False
2591,ok,True,60,CHNO,False,False
2592,ok,True,60,CHNO,False,False
2593,ok,True,41,BrCHNO,True,True
2594,ok,True,41,BrCHNO,True,True
2595,ok,True,51,BrCFHNO,True,True
2596,ok,True,51,BrCFHNO,True,True
2597,ok,True,54,CFHNO,False,True
2598,ok,True,54,CFHNO,False,True
2599,ok,True,51,BrCHNO,True,True
26,ok,True,26,CHNO,False,False
260,ok,True,35,CHNO,False,False
2600,ok,True,51,BrCHNO,True,True
2601,ok,True,51,BrCHNO,True,True
2602,ok,True,51,BrCHNO,True,True
2603,ok,True,47,BrCClHNO,True,True
2604,ok,True,47,BrCClHNO,True,True
2605,ok,True,59,CFHNO,False,True
2606,ok,True,59,CFHNO,False,True
2608,ok,True,56,CFHNO,False,True
2609,ok,True,60,CClFHNO,True,True
261,ok,True,25,BrCHNO,True,True
2610,ok,True,60,CClFHNO,True,True
2611,ok,True,57,CClHNO,True,True
2612,ok,True,57,CClHNO,True,True
2613,ok,True,64,CHNO,False,False
2614,ok,True,64,CHNO,False,False
2617,ok,True,56,CFHNO,False,True
2618,ok,True,41,BrCHNO,True,True
2619,ok,True,65,CHNO,False,False
262,ok,True,25,BrCHNO,True,True
2621,ok,True,61,BrCHNO,True,True
2622,ok,True,61,BrCHNO,True,True
2623,ok,True,57,CFHNO,False,True
2624,ok,True,57,CFHNO,False,True
2625,ok,True,57,CFHNO,False,True
2626,ok,True,57,CFHNO,False,True
2627,ok,True,54,CClHNO,True,True
2628,ok,True,59,CFHNO,False,True
2629,ok,True,59,CFHNO,False,True
263,ok,True,27,BrCHNO,True,True
2630,ok,True,53,BrCHNO,True,True
2631,ok,True,53,BrCHNO,True,True
2632,ok,True,62,CHNO,False,False
2633,ok,True,47,CFHNO,False,True
2634,ok,True,63,CFHNO,False,True
2635,ok,True,63,CFHNO,False,True
2636,ok,True,50,BrCFHNO,True,True
2637,ok,True,50,BrCFHNO,True,True
2638,ok,True,65,CHNO,False,False
2639,ok,True,65,CHNO,False,False
264,ok,True,27,BrCHNO,True,True
2641,ok,True,62,CHNO,False,False
2643,ok,True,62,CHNO,False,False
2645,ok,True,68,CHNO,False,False
2646,ok,True,56,CClHNO,True,True
2647,ok,True,56,CClHNO,True,True
2648,ok,True,61,CHNO,False,False
2649,ok,True,61,CHNO,False,False
265,ok,True,31,CHNO,False,False
2650,ok,True,45,BrCClHNO,True,True
2651,ok,True,45,BrCClHNO,True,True
2652,ok,True,65,CHNO,False,False
2653,ok,True,65,CHNO,False,False
2654,ok,True,46,BrCHNO,True,True
2655,ok,True,46,BrCHNO,True,True
2656,ok,True,64,CHNO,False,False
2657,ok,True,64,CHNO,False,False
2658,ok,True,69,CHNO,False,False
2659,ok,True,69,CHNO,False,False
266,ok,True,31,CHNO,False,False
2660,ok,True,59,CClHNO,True,True
2661,ok,True,59,CClHNO,True,True
2662,ok,True,54,CClHNO,True,True
2663,ok,True,54,CClHNO,True,True
2664,ok,True,60,CFHNO,False,True
2665,ok,True,60,CFHNO,False,True
2666,ok,True,62,CHNO,False,False
2667,ok,True,62,CHNO,False,False
2668,ok,True,62,CHNO,False,False
2669,ok,True,62,CHNO,False,False
267,ok,True,28,CClHNO,True,True
2671,ok,True,65,CHNO,False,False
2672,ok,True,62,CHNO,False,False
2673,ok,True,62,CHNO,False,False
2674,ok,True,50,CClFHNO,True,True
2675,ok,True,50,CClFHNO,True,True
2678,ok,True,51,CFHNO,False,True
2679,ok,True,65,CHNO,False,False
268,ok,True,28,CClHNO,True,True
2680,ok,True,65,CHNO,False,False
2681,ok,True,60,CFHNO,False,True
2682,ok,True,60,CFHNO,False,True
2683,ok,True,52,CClFHNO,True,True
2684,ok,True,52,CClFHNO,True,True
2685,ok,True,60,CHNO,False,False
2686,ok,True,60,CHNO,False,False
2687,ok,True,62,CHNO,False,False
2688,ok,True,62,CHNO,False,False
2689,ok,True,61,CHNO,False,False
269,ok,True,33,CHNO,False,False
2690,ok,True,61,CHNO,False,False
2691,ok,True,61,CHNO,False,False
2692,ok,True,61,CHNO,False,False
2693,ok,True,64,CHNO,False,False
2694,ok,True,64,CHNO,False,False
2695,ok,True,54,CFHNO,False,True
2696,ok,True,54,CFHNO,False,True
2697,ok,True,57,BrCHNO,True,True
2698,ok,True,57,BrCHNO,True,True
2699,ok,True,51,BrCHNO,True,True
27,ok,True,29,CHNO,False,False
270,ok,True,33,CHNO,False,False
2700,ok,True,51,BrCHNO,True,True
2701,ok,True,50,BrCClHN,True,True
2702,ok,True,50,BrCClHN,True,True
2703,ok,True,60,CClHNO,True,True
2704,ok,True,60,CClHNO,True,True
2705,ok,True,50,BrCHNO,True,True
2706,ok,True,50,BrCHNO,True,True
2707,ok,True,64,CHNO,False,False
2708,ok,True,64,CHNO,False,False
2709,ok,True,51,CClHNO,True,True
271,ok,True,34,CHNO,False,False
2710,ok,True,51,CClHNO,True,True
2711,ok,True,65,CHNO,False,False
2712,ok,True,65,CHNO,False,False
2713,ok,True,67,CHNO,False,False
2714,ok,True,67,CHNO,False,False
2715,ok,True,67,CFHNO,False,True
2716,ok,True,67,CFHNO,False,True
2717,ok,True,59,CClHNO,True,True
2718,ok,True,59,CClHNO,True,True
2719,ok,True,69,CHNO,False,False
272,ok,True,34,CHNO,False,False
2720,ok,True,69,CHNO,False,False
2721,ok,True,59,CFHNO,False,True
2722,ok,True,59,CFHNO,False,True
2723,ok,True,56,CClHNO,True,True
2724,ok,True,56,CClHNO,True,True
2725,ok,True,61,CHNO,False,False
2726,ok,True,61,CHNO,False,False
2727,ok,True,62,CHNO,False,False
2728,ok,True,62,CHNO,False,False
2729,ok,True,63,CFHNO,False,True
273,ok,True,34,CHNO,False,False
2730,ok,True,63,CFHNO,False,True
2731,ok,True,61,CHNO,False,False
2732,ok,True,61,CHNO,False,False
2733,ok,True,48,BrCHNO,True,True
2734,ok,True,48,BrCHNO,True,True
2735,ok,True,72,CHNO,False,False
2736,ok,True,72,CHNO,False,False
2737,ok,True,72,CHNO,False,False
2738,ok,True,72,CHNO,False,False
2739,ok,True,59,BrCHNO,True,True
274,ok,True,34,CHNO,False,False
2740,ok,True,59,BrCHNO,True,True
2741,ok,True,67,CHNO,False,False
2742,ok,True,67,CHNO,False,False
2743,ok,True,60,CHNO,False,False
2744,ok,True,60,CHNO,False,False
2749,ok,True,52,CFHNO,False,True
275,ok,True,40,CHNO,False,False
2750,ok,True,52,CFHNO,False,True
2751,ok,True,61,CHNO,False,False
2752,ok,True,61,CHNO,False,False
2755,ok,True,63,CHNO,False,False
2757,ok,True,61,BrCHNO,True,True
2758,ok,True,61,BrCHNO,True,True
2759,ok,True,63,CHNO,False,False
276,ok,True,40,CHNO,False,False
2760,ok,True,63,CHNO,False,False
2761,ok,True,66,CHNO,False,False
2762,ok,True,66,CHNO,False,False
2763,ok,True,60,CClHNO,True,True
2764,ok,True,60,CClHNO,True,True
2765,ok,True,51,BrCHNO,True,True
2766,ok,True,51,BrCHNO,True,True
2768,ok,True,54,BrCFHNO,True,True
2769,ok,True,59,BrCHNO,True,True
2771,ok,True,55,CClHNO,True,True
2772,ok,True,68,CHNO,False,False
2773,ok,True,68,CHNO,False,False
2774,ok,True,62,CClHNO,True,True
2775,ok,True,62,CClHNO,True,True
2776,ok,True,53,BrCFHNO,True,True
2777,ok,True,53,BrCFHNO,True,True
2778,ok,True,64,CClHNO,True,True
2779,ok,True,64,CClHNO,True,True
278,ok,True,38,CHNO,False,False
2782,ok,True,56,CFHNO,False,True
2783,ok,True,56,CFHNO,False,True
2784,ok,True,49,BrCHNO,True,True
2785,ok,True,49,BrCHNO,True,True
2786,ok,True,60,CClHO,True,True
2787,ok,True,60,CClHO,True,True
2788,ok,True,60,CClHO,True,True
2789,ok,True,60,CClHO,True,True
279,ok,True,37,CHNO,False,False
2790,ok,True,60,CFHNO,False,True
2791,ok,True,60,CFHNO,False,True
2792,ok,True,56,BrCHNO,True,True
2793,ok,True,56,BrCHNO,True,True
2794,ok,True,54,CFHNO,False,True
2795,ok,True,54,CFHNO,False,True
2796,ok,True,61,CClHNO,True,True
2797,ok,True,61,CClHNO,True,True
2798,ok,True,58,CClHNO,True,True
2799,ok,True,58,CClHNO,True,True
28,ok,True,23,CFHNO,False,True
280,ok,True,37,CHNO,False,False
2800,ok,True,52,CFHO,False,True
2801,ok,True,64,CHNO,False,False
2802,ok,True,61,CHNO,False,False
2803,ok,True,61,CHNO,False,False
2804,ok,True,61,CHNO,False,False
2805,ok,True,61,CHNO,False,False
2806,ok,True,58,CFHNO,False,True
2808,ok,True,64,CHNO,False,False
2809,ok,True,64,CHNO,False,False
281,ok,True,33,CHNO,False,False
2810,ok,True,43,BrCFHNO,True,True
2811,ok,True,43,BrCFHNO,True,True
2812,ok,True,62,CClHNO,True,True
2813,ok,True,62,CClHNO,True,True
2814,ok,True,65,CHNO,False,False
2815,ok,True,65,CHNO,False,False
2816,ok,True,64,CHNO,False,False
2817,ok,True,64,CHNO,False,False
2818,ok,True,48,BrCFHNO,True,True
2819,ok,True,48,BrCFHNO,True,True
282,ok,True,33,CHNO,False,False
2820,ok,True,58,BrCFHNO,True,True
2821,ok,True,58,BrCFHNO,True,True
2822,ok,True,68,CHNO,False,False
2823,ok,True,68,CHNO,False,False
2824,ok,True,54,CFHNO,False,True
2825,ok,True,54,CFHNO,False,True
2826,ok,True,64,CHNO,False,False
2827,ok,True,64,CHNO,False,False
2828,ok,True,56,BrCFHO,True,True
2829,ok,True,56,BrCFHO,True,True
283,ok,True,34,CHNO,False,False
2830,ok,True,68,CHNO,False,False
2831,ok,True,68,CHNO,False,False
2832,ok,True,57,CFHNO,False,True
2833,ok,True,57,CFHNO,False,True
2834,ok,True,61,BrCHNO,True,True
2835,ok,True,61,BrCHNO,True,True
2836,ok,True,65,CHNO,False,False
2837,ok,True,65,CHNO,False,False
2838,ok,True,65,CFHNO,False,True
2839,ok,True,65,CFHNO,False,True
284,ok,True,34,CHNO,False,False
2840,ok,True,50,CFHNO,False,True
2841,ok,True,50,CFHNO,False,True
2842,ok,True,68,CHNO,False,False
2843,ok,True,68,CHNO,False,False
2844,ok,True,39,BrCFHNO,True,True
2846,ok,True,55,BrCHNO,True,True
2847,ok,True,55,BrCHNO,True,True
2848,ok,True,63,CFHNO,False,True
2849,ok,True,63,CFHNO,False,True
285,ok,True,34,CHNO,False,False
2850,ok,True,65,CHNO,False,False
2851,ok,True,65,CHNO,False,False
2852,ok,True,60,CFHNO,False,True
2853,ok,True,60,CFHNO,False,True
2854,ok,True,58,CFHNO,False,True
2855,ok,True,58,CFHNO,False,True
2856,ok,True,64,CFHNO,False,True
2857,ok,True,52,BrCHO,True,True
2858,ok,True,70,CHNO,False,False
2859,ok,True,70,CHNO,False,False
286,ok,True,34,CHNO,False,False
2860,ok,True,45,BrCFHNO,True,True
2861,ok,True,45,BrCFHNO,True,True
2862,ok,True,69,CHN,False,False
2863,ok,True,69,CHN,False,False
2864,ok,True,55,CClFHNO,True,True
2865,ok,True,55,CClFHNO,True,True
2866,ok,True,53,BrCHNO,True,True
2867,ok,True,53,BrCHNO,True,True
2868,ok,True,40,BrCHNO,True,True
2869,ok,True,40,BrCHNO,True,True
287,ok,True,32,CHNO,False,False
2870,ok,True,61,CClHO,True,True
2871,ok,True,61,CClHO,True,True
2872,ok,True,53,BrCClHNO,True,True
2873,ok,True,53,BrCClHNO,True,True
2874,ok,True,66,CHNO,False,False
2875,ok,True,66,CHNO,False,False
2876,ok,True,67,CHNO,False,False
2877,ok,True,67,CHNO,False,False
2878,ok,True,64,CClHNO,True,True
288,ok,True,32,CHNO,False,False
2880,ok,True,66,CHNO,False,False
2881,ok,True,66,CHNO,False,False
2882,ok,True,65,CHNO,False,False
2883,ok,True,65,CHNO,False,False
2884,ok,True,64,CClHNO,True,True
2885,ok,True,64,CClHNO,True,True
2886,ok,True,69,CHNO,False,False
2887,ok,True,69,CHNO,False,False
2888,ok,True,66,CHNO,False,False
2889,ok,True,66,CHNO,False,False
289,ok,True,32,CHNO,False,False
2890,ok,True,64,CClHNO,True,True
2891,ok,True,64,CClHNO,True,True
2892,ok,True,64,CClHNO,True,True
2893,ok,True,64,CClHNO,True,True
2894,ok,True,67,CHNO,False,False
2895,ok,True,68,CHNO,False,False
2896,ok,True,68,CHNO,False,False
2898,ok,True,65,CFHNO,False,True
2899,ok,True,66,CClHNO,True,True
29,ok,True,27,CHNO,False,False
290,ok,True,32,CHNO,False,False
2900,ok,True,66,CClHNO,True,True
2901,ok,True,63,CHNO,False,False
2902,ok,True,63,CHNO,False,False
2903,ok,True,72,CHNO,False,False
2905,ok,True,63,CFHO,False,True
2909,ok,True,64,CHNO,False,False
291,ok,True,36,CClHN,True,True
2910,ok,True,64,CHNO,False,False
2911,ok,True,65,CHNO,False,False
2912,ok,True,65,CHNO,False,False
2913,ok,True,72,CHNO,False,False
2914,ok,True,72,CHNO,False,False
2915,ok,True,68,CHNO,False,False
2916,ok,True,68,CHNO,False,False
2917,ok,True,67,CHNO,False,False
2918,ok,True,67,CHNO,False,False
2919,ok,True,58,BrCHNO,True,True
292,ok,True,36,CClHN,True,True
2920,ok,True,58,BrCHNO,True,True
2921,ok,True,60,CFHNO,False,True
2922,ok,True,60,CFHNO,False,True
2923,ok,True,72,CHNO,False,False
2924,ok,True,72,CHNO,False,False
2925,ok,True,59,BrCHNO,True,True
2926,ok,True,59,BrCHNO,True,True
2927,ok,True,60,CFHNO,False,True
2928,ok,True,60,CFHNO,False,True
2929,ok,True,65,CFHN,False,True
293,ok,True,37,CHNO,False,False
2930,ok,True,65,CFHN,False,True
2931,ok,True,70,CHNO,False,False
2932,ok,True,70,CHNO,False,False
2933,ok,True,67,CHNO,False,False
2934,ok,True,67,CHNO,False,False
2936,ok,True,60,CFHNO,False,True
2938,ok,True,56,BrCClFHNO,True,True
2939,ok,True,68,CFHNO,False,True
294,ok,True,37,CHNO,False,False
2940,ok,True,68,CFHNO,False,True
2941,ok,True,57,BrCClHNO,True,True
2942,ok,True,57,BrCClHNO,True,True
2943,ok,True,74,CHNO,False,False
2944,ok,True,74,CHNO,False,False
2947,ok,True,64,BrCHNO,True,True
2948,ok,True,64,BrCHNO,True,True
295,ok,True,37,CHNO,False,False
2951,ok,True,72,CHNO,False,False
2952,ok,True,72,CHNO,False,False
2953,ok,True,63,BrCHNO,True,True
2954,ok,True,63,BrCHNO,True,True
2955,ok,True,62,BrCHNO,True,True
2956,ok,True,62,BrCHNO,True,True
2957,ok,True,51,BrCClFHNO,True,True
2958,ok,True,51,BrCClFHNO,True,True
2959,ok,True,61,CClHNO,True,True
296,ok,True,37,CHNO,False,False
2961,ok,True,65,CFHNO,False,True
2962,ok,True,65,CFHNO,False,True
2963,ok,True,73,CHNO,False,False
2964,ok,True,73,CHNO,False,False
2967,ok,True,70,CHNO,False,False
2969,ok,True,66,CClHNO,True,True
297,ok,True,39,CHNO,False,False
2971,ok,True,60,CFHNO,False,True
2972,ok,True,73,CFHNO,False,True
2973,ok,True,73,CFHNO,False,True
2974,ok,True,68,CHNO,False,False
2975,ok,True,68,CHNO,False,False
2976,ok,True,69,CHNO,False,False
2977,ok,True,69,CHNO,False,False
2978,ok,True,74,CHNO,False,False
2979,ok,True,54,BrCHNO,True,True
298,ok,True,39,CHNO,False,False
2980,ok,True,54,BrCHNO,True,True
2981,ok,True,56,BrCFHNO,True,True
2982,ok,True,56,BrCFHNO,True,True
2983,ok,True,57,CFHNO,False,True
2984,ok,True,57,CFHNO,False,True
2985,ok,True,68,CFHNO,False,True
2986,ok,True,68,CFHNO,False,True
2987,ok,True,76,CHNO,False,False
2989,ok,True,55,CClFHNO,True,True
299,ok,True,26,BrCHNO,True,True
2990,ok,True,55,CClFHNO,True,True
2991,ok,True,54,BrCHNO,True,True
2992,ok,True,64,CClFHNO,True,True
2993,ok,True,64,CClFHNO,True,True
2994,ok,True,63,BrCClHNO,True,True
2995,ok,True,63,BrCClHNO,True,True
2996,ok,True,69,CFHNO,False,True
2997,ok,True,69,CFHNO,False,True
2999,ok,True,72,CHNO,False,False
3,ok,True,16,CHNO,False,False
30,ok,True,27,CHNO,False,False
300,ok,True,26,BrCHNO,True,True
3000,ok,True,60,BrCHNO,True,True
3001,ok,True,60,BrCHNO,True,True
3002,ok,True,73,CHNO,False,False
3003,ok,True,73,CHNO,False,False
3004,ok,True,58,CFHNO,False,True
3005,ok,True,58,CFHNO,False,True
3006,ok,True,72,CHNO,False,False
3007,ok,True,72,CHNO,False,False
3008,ok,True,55,BrCFHNO,True,True
3009,ok,True,55,BrCFHNO,True,True
301,ok,True,29,CClHNO,True,True
3010,ok,True,49,BrCHNO,True,True
3011,ok,True,49,BrCHNO,True,True
3012,ok,True,62,BrCHNO,True,True
3013,ok,True,62,BrCHNO,True,True
3014,ok,True,73,CHNO,False,False
3015,ok,True,73,CHNO,False,False
3016,ok,True,70,CHNO,False,False
3017,ok,True,57,CFHNO,False,True
3018,ok,True,57,CFHNO,False,True
3019,ok,True,67,CFHNO,False,True
302,ok,True,26,CFHNO,False,True
3020,ok,True,67,CFHNO,False,True
3021,ok,True,73,CHNO,False,False
3022,ok,True,73,CHNO,False,False
3024,ok,True,72,CHNO,False,False
3025,ok,True,49,BrCHNO,True,True
3027,ok,True,64,CClHNO,True,True
3028,ok,True,64,CClHNO,True,True
303,ok,True,26,CFHNO,False,True
3031,ok,True,47,BrCHNO,True,True
3032,ok,True,47,BrCHNO,True,True
3033,ok,True,71,CClHNO,True,True
3034,ok,True,71,CClHNO,True,True
3036,ok,True,61,CFHNO,False,True
3037,ok,True,47,BrCHNO,True,True
3038,ok,True,47,BrCHNO,True,True
3039,ok,True,69,CHNO,False,False
304,ok,True,32,CHNO,False,False
3040,ok,True,74,CHNO,False,False
3041,ok,True,74,CHNO,False,False
3042,ok,True,67,CClHNO,True,True
3043,ok,True,67,CClHNO,True,True
3045,ok,True,69,BrCHNO,True,True
3046,ok,True,61,CFHNO,False,True
3047,ok,True,61,CFHNO,False,True
3048,ok,True,71,CFHNO,False,True
3049,ok,True,71,CFHNO,False,True
305,ok,True,32,CHNO,False,False
3050,ok,True,61,CClFHNO,True,True
3051,ok,True,61,CClFHNO,True,True
3052,ok,True,63,CClFHNO,True,True
3053,ok,True,63,CClFHNO,True,True
3054,ok,True,58,BrCHNO,True,True
3055,ok,True,58,BrCHNO,True,True
3056,ok,True,60,BrCFHNO,True,True
3057,ok,True,60,BrCFHNO,True,True
3058,ok,True,59,BrCHNO,True,True
3059,ok,True,59,BrCHNO,True,True
306,ok,True,31,CClHNO,True,True
3060,ok,True,55,BrCHNO,True,True
3061,ok,True,55,BrCHNO,True,True
3062,ok,True,56,BrCHNO,True,True
3063,ok,True,56,BrCHNO,True,True
3064,ok,True,71,CHNO,False,False
3065,ok,True,71,CHNO,False,False
3066,ok,True,71,CHNO,False,False
3067,ok,True,71,CHNO,False,False
3068,ok,True,61,CFHO,False,True
3069,ok,True,71,CHNO,False,False
307,ok,True,31,CClHNO,True,True
3070,ok,True,71,CHNO,False,False
3071,ok,True,52,BrCFHNO,True,True
3072,ok,True,52,BrCFHNO,True,True
3073,ok,True,59,CFHNO,False,True
3075,ok,True,70,CFHNO,False,True
3078,ok,True,65,CFHNO,False,True
3079,ok,True,77,CFHNO,False,True
308,ok,True,36,CHNO,False,False
3080,ok,True,77,CFHNO,False,True
3081,ok,True,64,CFHNO,False,True
3082,ok,True,64,CFHNO,False,True
3083,ok,True,71,CHNO,False,False
3084,ok,True,71,CHNO,False,False
3086,ok,True,68,CClHNO,True,True
3087,ok,True,68,CClHNO,True,True
3088,ok,True,73,CHNO,False,False
3089,ok,True,73,CHNO,False,False
309,ok,True,36,CHNO,False,False
3090,ok,True,73,CFHNO,False,True
3091,ok,True,73,CFHNO,False,True
3092,ok,True,67,CFHNO,False,True
3093,ok,True,67,CFHNO,False,True
3094,ok,True,69,CClHNO,True,True
3095,ok,True,69,CClHNO,True,True
3096,ok,True,55,BrCFHNO,True,True
3097,ok,True,55,BrCFHNO,True,True
3098,ok,True,80,CHNO,False,False
3099,ok,True,80,CHNO,False,False
31,ok,True,20,CFHNO,False,True
310,ok,True,34,CFHNO,False,True
3100,ok,True,67,CFHNO,False,True
3101,ok,True,67,CFHNO,False,True
3102,ok,True,56,BrCHNO,True,True
3103,ok,True,56,BrCHNO,True,True
3104,ok,True,52,BrCHNO,True,True
3105,ok,True,52,BrCHNO,True,True
3106,ok,True,75,CHNO,False,False
3108,ok,True,63,CFHNO,False,True
3109,ok,True,63,CFHNO,False,True
311,ok,True,34,CFHNO,False,True
3110,ok,True,69,CClHNO,True,True
3111,ok,True,69,CClHNO,True,True
3112,ok,True,55,BrCHNO,True,True
3113,ok,True,59,BrCHNO,True,True
3114,ok,True,61,CFHNO,False,True
3115,ok,True,61,CFHNO,False,True
3117,ok,True,64,BrCHNO,True,True
3118,ok,True,64,BrCHNO,True,True
3119,ok,True,60,BrCHNO,True,True
312,ok,True,34,CFHNO,False,True
3120,ok,True,60,BrCHNO,True,True
3121,ok,True,67,BrCFHNO,True,True
3124,ok,True,74,CHNO,False,False
3125,ok,True,77,CFHNO,False,True
3126,ok,True,77,CFHNO,False,True
3127,ok,True,51,BrCHNO,True,True
3128,ok,True,51,BrCHNO,True,True
313,ok,True,34,CFHNO,False,True
3130,ok,True,77,CHNO,False,False
3131,ok,True,67,CFHNO,False,True
3132,ok,True,67,CFHNO,False,True
3133,ok,True,77,CHNO,False,False
3134,ok,True,77,CHNO,False,False
3135,ok,True,62,BrCHNO,True,True
3136,ok,True,62,BrCHNO,True,True
3137,ok,True,75,CHNO,False,False
3138,ok,True,75,CHNO,False,False
